"account_id","customer_id","branch_id","account_type","opening_date","current_balance","status"
1479,10,39,"Savings","2021-05-16","-40558.40","Active"
1480,532,30,"Credit","2020-02-26","-20892.86","Active"
1481,33,15,"Checking","2021-11-15","-40346.33","Active"
1482,507,21,"Checking","2022-03-19","-36370.24","Active"
1483,182,43,"Credit","2022-06-28","-16074.21","Active"
1484,535,3,"Investment","2022-11-12","-11238.27","Active"
1485,374,15,"Credit","2021-04-12","-25341.63","Active"
1486,599,21,"Investment","2021-01-03","-33233.47","Active"
1487,24,1,"Investment","2021-08-11","-63815.41","Active"
1488,421,9,"Checking","2020-04-26","-24645.48","Active"
1489,92,22,"Savings","2022-09-28","-21383.80","Active"
1490,691,7,"Checking","2020-08-23","-25194.43","Active"
1491,759,26,"Savings","2020-12-02","-30143.89","Active"
1492,1000,1,"Savings","2021-03-06","-9184.30","Active"
1493,611,43,"Investment","2020-10-31","-32656.03","Active"
1494,845,25,"Investment","2020-10-13","-20559.35","Active"
1495,168,46,"Credit","2022-10-10","-39238.85","Active"
1496,299,20,"Credit","2020-03-24","-43205.88","Active"
1497,570,43,"Checking","2020-02-03","-22069.64","Active"
1498,768,31,"Credit","2021-06-16","-38665.15","Active"
1499,662,19,"Checking","2022-12-04","-3348.31","Active"
1500,470,3,"Savings","2022-11-04","-41607.04","Active"
1501,697,20,"Checking","2021-06-02","-20.82","Active"
1502,857,8,"Checking","2022-12-09","-4483.99","Active"
1503,757,22,"Credit","2022-04-13","-54348.30","Active"
1504,278,13,"Investment","2021-02-25","-41515.54","Active"
1505,767,49,"Savings","2021-08-18","-48638.96","Active"
1506,704,3,"Credit","2022-03-24","-16831.56","Active"
1507,586,12,"Savings","2022-09-14","-42298.62","Active"
1508,510,46,"Checking","2021-02-13","-21717.89","Active"
1509,866,44,"Checking","2021-04-20","-34084.63","Active"
1510,821,13,"Investment","2022-03-11","-12138.03","Active"
1511,178,46,"Credit","2022-03-10","-10846.48","Active"
1512,988,2,"Savings","2020-05-15","-54366.20","Active"
1513,253,25,"Credit","2021-02-20","-26001.44","Active"
1514,678,44,"Savings","2020-09-12","-7747.26","Active"
1515,784,48,"Savings","2022-11-17","-8886.01","Active"
1516,125,15,"Savings","2022-09-13","-26761.47","Active"
1517,66,22,"Savings","2021-02-09","-33243.33","Active"
1518,179,8,"Checking","2021-10-19","-13505.26","Active"
1519,777,16,"Savings","2022-03-21","-27745.39","Active"
1520,124,42,"Investment","2022-09-25","-6853.27","Active"
1521,833,1,"Investment","2021-11-03","-50699.34","Active"
1522,981,7,"Credit","2021-06-18","-28703.48","Active"
1523,353,26,"Investment","2022-11-09","-41367.76","Active"
1524,678,50,"Checking","2021-07-15","-21293.78","Active"
1525,477,20,"Checking","2020-11-04","-39637.08","Active"
1526,583,15,"Investment","2022-06-11","-53782.87","Active"
1527,916,32,"Savings","2021-12-15","-37886.01","Active"
1528,619,20,"Savings","2023-01-08","-32989.85","Active"
1529,105,7,"Investment","2021-02-27","-25454.09","Active"
1530,726,48,"Savings","2020-12-02","-39936.43","Active"
1531,390,8,"Savings","2021-09-12","-19203.89","Active"
1532,947,35,"Credit","2022-03-04","-15373.73","Active"
1533,44,40,"Credit","2022-03-04","-41666.25","Active"
1534,891,50,"Investment","2022-11-11","-30681.68","Active"
1535,367,48,"Checking","2021-06-21","-44685.48","Active"
1536,749,18,"Savings","2021-02-22","-61378.62","Active"
1537,728,46,"Credit","2022-09-23","-21991.90","Active"
1538,851,15,"Checking","2020-09-08","-19732.07","Active"
1539,833,36,"Credit","2022-03-23","-48929.84","Active"
1540,58,38,"Credit","2021-10-11","-33540.40","Active"
1541,29,37,"Savings","2022-03-22","-22719.93","Active"
1542,482,21,"Investment","2020-12-14","-29785.51","Active"
1543,76,45,"Investment","2021-09-18","-32461.69","Active"
1544,940,38,"Checking","2021-01-27","-16706.26","Active"
1545,882,5,"Credit","2021-10-05","-3369.96","Active"
1546,371,14,"Checking","2021-11-14","-17694.02","Active"
1547,819,36,"Credit","2021-04-08","-40358.81","Active"
1548,621,4,"Investment","2021-09-20","-34219.86","Active"
1549,618,15,"Investment","2022-05-01","-45648.14","Active"
1550,21,40,"Savings","2020-07-06","-24445.84","Active"
1551,151,2,"Credit","2022-10-06","-19181.30","Active"
1552,680,21,"Savings","2020-11-19","-23850.43","Active"
1553,476,31,"Investment","2021-02-04","-49523.69","Active"
1554,78,6,"Savings","2022-08-19","3575.15","Active"
1555,860,29,"Credit","2021-05-23","-36945.01","Active"
1556,134,36,"Checking","2020-01-17","-55118.47","Active"
1557,748,7,"Credit","2022-01-28","-25885.05","Active"
1558,787,6,"Credit","2021-12-19","-45179.49","Active"
1559,527,10,"Credit","2020-05-26","-51089.43","Active"
1560,816,15,"Savings","2022-09-20","-28191.46","Active"
1561,862,15,"Investment","2022-07-24","-39574.12","Active"
1562,39,6,"Checking","2020-01-16","-36156.27","Active"
1563,160,35,"Checking","2020-03-28","-54084.48","Active"
1564,361,18,"Investment","2021-07-31","-13739.21","Active"
1565,96,9,"Credit","2020-11-20","-21904.80","Active"
1566,985,16,"Savings","2021-08-13","-20886.22","Active"
1567,981,8,"Investment","2021-06-07","-40413.15","Active"
1568,74,27,"Savings","2021-11-28","-18477.67","Active"
1569,668,12,"Checking","2020-02-13","-33838.06","Active"
1570,694,23,"Checking","2020-08-14","-40805.21","Active"
1571,311,24,"Investment","2020-08-30","-24854.77","Active"
1572,205,23,"Investment","2021-02-25","-29223.72","Active"
1573,458,7,"Checking","2020-10-30","-22155.38","Active"
1574,908,4,"Credit","2022-03-20","-14086.11","Active"
1575,903,40,"Investment","2020-08-29","-39000.08","Active"
1576,269,24,"Checking","2021-10-31","-36709.93","Active"
1577,670,34,"Investment","2021-11-07","-50968.25","Active"
1578,713,39,"Savings","2022-10-27","-18229.32","Active"
1579,374,41,"Credit","2021-05-16","-35505.78","Active"
1580,16,20,"Checking","2020-08-05","-35202.89","Active"
1581,130,27,"Checking","2021-02-24","-53179.86","Active"
1582,830,16,"Savings","2022-07-11","-21497.42","Active"
1583,289,49,"Checking","2020-05-11","-27090.87","Active"
1584,470,48,"Savings","2020-08-15","-1389.73","Active"
1585,285,25,"Credit","2022-08-13","-27796.27","Active"
1586,918,40,"Checking","2021-04-01","-32468.26","Active"
1587,651,25,"Credit","2021-06-18","-56579.20","Active"
1588,13,22,"Checking","2022-08-25","3203.37","Active"
1589,76,13,"Checking","2020-05-12","-22374.60","Active"
1590,214,47,"Savings","2021-01-08","-44528.21","Active"
1591,658,24,"Credit","2022-12-20","-61976.22","Active"
1592,213,16,"Investment","2020-10-04","-29531.21","Active"
1593,535,1,"Investment","2022-11-24","-50912.23","Active"
1594,573,28,"Savings","2020-03-25","-40756.11","Active"
1595,818,6,"Savings","2022-04-02","-33148.35","Active"
1596,383,46,"Credit","2020-06-01","-18760.59","Active"
1597,48,42,"Investment","2020-05-21","-32322.20","Active"
1598,383,12,"Checking","2020-08-01","-40672.86","Active"
1599,182,30,"Credit","2021-01-28","-20674.85","Active"
1600,785,48,"Credit","2021-10-09","-43661.21","Active"
1601,243,19,"Checking","2021-07-07","-29080.30","Active"
1602,517,5,"Credit","2021-12-08","-17218.36","Active"
1603,885,24,"Investment","2021-01-31","-23947.72","Active"
1604,664,39,"Credit","2021-02-11","395.61","Active"
1605,725,11,"Credit","2021-06-08","-35638.16","Active"
1606,503,5,"Investment","2021-07-11","-25528.30","Active"
1607,888,15,"Savings","2021-01-25","-31809.62","Active"
1608,216,6,"Credit","2020-04-26","-19447.97","Active"
1609,759,42,"Savings","2021-12-07","-38705.16","Active"
1610,705,30,"Checking","2022-10-08","-16602.55","Active"
1611,421,10,"Savings","2022-05-06","-13487.98","Active"
1612,823,46,"Investment","2023-01-09","-44345.96","Active"
1613,682,17,"Investment","2020-06-07","-20274.63","Active"
1614,810,34,"Investment","2021-02-07","-53347.60","Active"
1615,588,14,"Credit","2020-09-29","-38914.61","Active"
1616,96,25,"Credit","2021-12-10","-32959.31","Active"
1617,644,5,"Credit","2022-03-14","-22680.29","Active"
1618,845,29,"Credit","2022-08-27","-22387.41","Active"
1619,726,8,"Checking","2021-03-08","-4971.39","Active"
1620,115,7,"Checking","2022-01-19","-43256.60","Active"
1621,171,18,"Savings","2022-07-05","-44475.42","Active"
1622,593,14,"Savings","2020-04-21","-17604.45","Active"
1623,313,14,"Savings","2021-12-23","-35256.42","Active"
1624,80,8,"Credit","2020-01-26","-39703.78","Active"
1625,922,34,"Credit","2022-02-27","-3631.96","Active"
1626,58,37,"Savings","2022-02-21","-13096.20","Active"
1627,882,18,"Savings","2021-01-17","-22264.65","Active"
1628,415,14,"Credit","2020-03-07","-24942.45","Active"
1629,393,22,"Investment","2020-09-07","-11722.20","Active"
1630,936,13,"Checking","2022-11-21","-63497.32","Active"
1631,273,26,"Investment","2022-05-10","-42169.14","Active"
1632,472,7,"Investment","2020-12-18","-24273.68","Active"
1633,8,35,"Checking","2020-01-28","-26387.51","Active"
1634,244,3,"Investment","2021-12-02","-28693.82","Active"
1635,829,19,"Credit","2021-10-28","-21120.12","Active"
1636,984,1,"Savings","2021-06-14","-6268.64","Active"
1637,480,28,"Credit","2021-06-14","-42113.72","Active"
1638,81,13,"Credit","2020-08-26","-32473.58","Active"
1639,589,45,"Checking","2021-04-22","-23643.68","Active"
1640,277,44,"Investment","2022-10-20","-26681.04","Active"
1641,166,11,"Savings","2022-09-23","-35094.82","Active"
1642,647,18,"Investment","2022-06-23","-18124.17","Active"
1643,512,19,"Credit","2022-06-27","-36464.13","Active"
1644,890,40,"Credit","2021-06-05","-33148.70","Active"
1645,100,3,"Investment","2021-06-28","-16615.23","Active"
1646,571,22,"Credit","2020-07-17","-8982.17","Active"
1647,531,10,"Checking","2021-11-26","-37328.66","Active"
1648,43,28,"Investment","2022-01-04","-20848.17","Active"
1649,403,28,"Investment","2020-08-14","-26447.67","Active"
1650,354,36,"Credit","2020-08-16","-34737.03","Active"
1651,405,27,"Credit","2022-02-25","-35816.38","Active"
1652,414,42,"Savings","2022-04-29","-37209.17","Active"
1653,319,21,"Investment","2021-08-12","-50589.69","Active"
1654,451,17,"Credit","2022-01-19","-27336.58","Active"
1655,957,29,"Credit","2020-03-06","-29291.48","Active"
1656,321,43,"Checking","2021-01-19","-51832.38","Active"
1657,25,35,"Credit","2022-06-04","-50096.23","Active"
1658,738,17,"Investment","2021-05-20","-21157.10","Active"
1659,476,7,"Checking","2022-11-30","-38611.35","Active"
1660,933,45,"Credit","2021-11-08","-25571.56","Active"
1661,132,3,"Savings","2022-08-07","-60863.23","Active"
1662,204,45,"Checking","2021-02-22","-25158.31","Active"
1663,837,48,"Investment","2022-01-27","-3400.20","Active"
1664,990,16,"Investment","2022-11-07","-25915.64","Active"
1665,197,22,"Credit","2021-07-19","-24341.62","Active"
1666,752,16,"Credit","2020-06-10","-46929.52","Active"
1667,786,43,"Investment","2020-08-30","-20102.70","Active"
1668,866,4,"Investment","2022-06-05","-30274.70","Active"
1669,221,20,"Checking","2021-09-08","-34263.67","Active"
1670,318,28,"Checking","2020-07-25","-34939.45","Active"
1671,508,25,"Credit","2021-03-06","-35986.41","Active"
1672,797,11,"Savings","2022-02-14","-15355.68","Active"
1673,526,25,"Checking","2021-03-01","-45836.55","Active"
1674,281,16,"Checking","2022-10-05","-31360.87","Active"
1675,752,4,"Credit","2022-03-14","-4345.57","Active"
1676,967,20,"Checking","2021-08-16","-19666.95","Active"
1677,93,33,"Checking","2021-03-15","-31744.89","Active"
1678,343,49,"Investment","2021-08-22","-32541.13","Active"
1679,298,38,"Investment","2022-10-15","-8994.46","Active"
1680,153,23,"Savings","2021-07-13","-33707.28","Active"
1681,553,45,"Credit","2022-01-25","-51504.66","Active"
1682,636,10,"Investment","2021-08-22","-57083.05","Active"
1683,243,45,"Investment","2022-12-16","-38351.71","Active"
1684,351,27,"Savings","2022-08-06","-31957.09","Active"
1685,152,12,"Savings","2021-08-17","-44818.42","Active"
1686,114,30,"Savings","2022-03-17","-39482.49","Active"
1687,292,29,"Investment","2022-07-03","-33965.40","Active"
1688,406,26,"Savings","2023-01-11","-47375.94","Active"
1689,642,2,"Checking","2020-09-16","-30416.75","Active"
1690,184,33,"Savings","2021-06-24","-36836.17","Active"
1691,608,35,"Savings","2021-03-04","-46045.87","Active"
1692,18,18,"Savings","2022-09-02","-30728.89","Active"
1693,967,15,"Savings","2022-01-21","-15366.25","Active"
1694,130,4,"Investment","2022-05-10","-41432.99","Active"
1695,29,17,"Savings","2022-04-16","-65962.89","Active"
1696,646,23,"Checking","2022-10-29","-10494.11","Active"
1697,945,14,"Checking","2020-03-25","-31834.17","Active"
1698,988,40,"Savings","2020-05-20","-14456.21","Active"
1699,778,20,"Checking","2022-12-06","-34837.06","Active"
1700,969,45,"Investment","2022-02-19","-35013.91","Active"
1701,904,36,"Credit","2020-05-29","-11882.78","Active"
1702,155,21,"Credit","2022-03-30","-48120.67","Active"
1703,30,20,"Credit","2020-02-28","-42703.78","Active"
1704,276,29,"Checking","2022-02-23","-3083.07","Active"
1705,52,16,"Credit","2021-08-10","-21670.87","Active"
1706,282,47,"Investment","2020-12-04","-39233.86","Active"
1707,528,36,"Credit","2020-07-24","-10533.46","Active"
1708,401,39,"Investment","2020-02-06","-62583.29","Active"
1709,611,35,"Investment","2022-08-11","-38342.56","Active"
1710,342,48,"Checking","2023-01-08","-33868.29","Active"
1711,6,37,"Investment","2020-04-02","-28611.17","Active"
1712,920,18,"Credit","2022-12-05","-55034.44","Active"
1713,587,42,"Investment","2021-11-02","-47641.56","Active"
1714,14,36,"Checking","2020-02-18","-30430.48","Active"
1715,268,38,"Investment","2022-02-16","-27235.29","Active"
1716,457,33,"Savings","2021-10-21","-34761.98","Active"
1717,850,41,"Credit","2021-11-24","-52469.17","Active"
1718,113,1,"Investment","2021-03-16","-18381.46","Active"
1719,631,36,"Savings","2021-11-03","-46022.66","Active"
1720,31,35,"Savings","2021-12-03","-15402.59","Active"
1721,558,20,"Investment","2022-02-14","-43297.52","Active"
1722,963,14,"Savings","2021-05-02","-37534.79","Active"
1723,630,31,"Savings","2020-02-29","-46016.04","Active"
1724,778,10,"Investment","2022-04-11","-50291.56","Active"
1725,179,33,"Credit","2020-04-21","-35223.74","Active"
1726,430,42,"Savings","2020-04-17","-30813.44","Active"
1727,736,48,"Credit","2022-01-16","-28322.39","Active"
1728,228,6,"Investment","2020-09-17","-19251.84","Active"
1729,868,7,"Credit","2021-11-08","-35280.54","Active"
1730,334,31,"Investment","2022-03-17","-30619.24","Active"
1731,234,36,"Savings","2021-06-26","-33965.45","Active"
1732,530,43,"Checking","2022-10-03","-18266.12","Active"
1733,74,48,"Investment","2021-01-13","-28065.78","Active"
1734,529,20,"Credit","2021-04-04","-41946.35","Active"
1735,617,36,"Investment","2022-01-13","-34756.52","Active"
1736,296,7,"Savings","2022-09-04","-7739.54","Active"
1737,64,18,"Investment","2020-12-01","-58391.91","Active"
1738,163,8,"Investment","2022-11-25","-56355.33","Active"
1739,959,32,"Savings","2022-04-30","-39569.31","Active"
1740,577,45,"Savings","2020-08-14","-21212.21","Active"
1741,190,38,"Credit","2021-08-13","-24469.06","Active"
1742,452,9,"Credit","2022-04-11","-38641.04","Active"
1743,286,9,"Checking","2020-10-25","-45838.19","Active"
1744,701,24,"Investment","2022-11-15","-13082.83","Active"
1745,202,46,"Credit","2021-10-03","-43332.45","Active"
1746,350,18,"Credit","2022-09-27","-23973.57","Active"
1747,986,11,"Investment","2021-10-02","-23112.87","Active"
1748,905,43,"Credit","2020-06-06","-38133.86","Active"
1749,722,46,"Savings","2022-04-15","-39381.83","Active"
1750,681,13,"Investment","2022-01-09","-31547.48","Active"
1751,959,36,"Investment","2020-12-17","-36350.85","Active"
1752,746,29,"Savings","2022-01-16","-12896.39","Active"
1753,17,45,"Savings","2022-07-04","-22992.17","Active"
1754,617,28,"Checking","2021-12-11","-22022.43","Active"
1755,593,22,"Savings","2020-10-30","-15861.81","Active"
1756,590,18,"Investment","2020-10-08","-24745.38","Active"
1757,602,39,"Savings","2022-06-04","-25375.11","Active"
1758,320,13,"Checking","2020-11-21","-39988.87","Active"
1759,734,33,"Checking","2022-12-24","-19309.11","Active"
1760,329,46,"Savings","2021-01-18","-40551.80","Active"
1761,188,17,"Credit","2020-09-22","-29394.66","Active"
1762,243,16,"Savings","2020-11-15","-64724.56","Active"
1763,762,25,"Investment","2020-01-23","-40605.19","Active"
1764,709,7,"Checking","2022-07-15","-38429.97","Active"
1765,248,1,"Savings","2022-03-05","-32636.25","Active"
1766,221,39,"Checking","2022-08-12","-47319.36","Active"
1767,994,42,"Checking","2021-03-14","-51523.02","Active"
1768,168,23,"Savings","2022-03-15","-39076.47","Active"
1769,458,46,"Investment","2020-01-23","-45470.91","Active"
1770,656,47,"Checking","2021-05-30","-41139.57","Active"
1771,891,3,"Savings","2022-08-03","-69849.71","Active"
1772,454,24,"Investment","2020-11-08","-23853.62","Active"
1773,472,46,"Credit","2021-02-03","-46756.66","Active"
1774,354,1,"Checking","2021-09-15","-34896.95","Active"
1775,531,14,"Investment","2021-06-07","-44342.35","Active"
1776,597,32,"Investment","2022-12-04","-24511.65","Active"
1777,897,31,"Investment","2022-09-07","-31863.01","Active"
1778,353,41,"Investment","2021-05-18","-18442.69","Active"
1779,847,48,"Checking","2020-01-27","-16004.19","Active"
1780,619,30,"Checking","2022-05-22","-34776.86","Active"
1781,35,47,"Checking","2020-03-23","-10573.53","Active"
1782,527,39,"Investment","2021-07-27","-36815.89","Active"
1783,815,49,"Checking","2021-10-19","-8857.52","Active"
1784,553,21,"Credit","2022-08-31","-34320.08","Active"
1785,220,38,"Savings","2022-12-16","-27590.43","Active"
1786,746,13,"Checking","2020-12-03","-7300.69","Active"
1787,766,37,"Credit","2022-09-17","-57343.55","Active"
1788,579,12,"Credit","2021-07-09","-8071.18","Active"
1789,219,26,"Investment","2022-09-12","-43285.87","Active"
1790,757,50,"Checking","2022-06-03","-26856.06","Active"
1791,365,5,"Credit","2020-08-15","-31988.77","Active"
1792,825,43,"Investment","2022-11-28","-34289.11","Active"
1793,878,41,"Credit","2021-04-28","-64002.13","Active"
1794,717,39,"Savings","2021-05-24","-47350.15","Active"
1795,903,6,"Investment","2022-01-25","-21178.50","Active"
1796,804,9,"Investment","2020-07-17","-25358.98","Active"
1797,963,23,"Checking","2020-06-29","-56041.01","Active"
1798,504,15,"Investment","2021-11-29","-75660.51","Active"
1799,828,43,"Savings","2020-12-19","-34244.84","Active"
1800,272,47,"Credit","2022-04-06","-23834.92","Active"
1801,432,5,"Savings","2022-05-28","-42111.99","Active"
1802,745,7,"Credit","2020-03-29","-43055.68","Active"
1803,971,7,"Savings","2021-03-15","-21883.70","Active"
1804,699,27,"Credit","2022-10-19","-8871.50","Active"
1805,807,3,"Investment","2022-06-20","-17958.91","Active"
1806,358,30,"Savings","2021-06-02","-17465.41","Active"
1807,105,37,"Checking","2022-01-19","-33695.55","Active"
1808,218,44,"Checking","2021-08-03","-14845.07","Active"
1809,962,15,"Checking","2020-02-27","-19807.05","Active"
1810,308,34,"Savings","2020-03-28","-22205.04","Active"
1811,973,3,"Checking","2020-08-21","-64025.34","Active"
1812,455,26,"Checking","2021-01-03","-34600.01","Active"
1813,692,11,"Savings","2021-01-23","-36101.01","Active"
1814,936,33,"Credit","2022-05-14","-49023.22","Active"
1815,747,25,"Investment","2022-05-18","-47177.55","Active"
1816,881,11,"Savings","2021-01-16","-18935.43","Active"
1817,889,27,"Investment","2021-12-27","-43086.06","Active"
1818,749,28,"Checking","2022-01-08","-19955.91","Active"
1819,845,8,"Savings","2022-07-22","-30892.45","Active"
1820,327,9,"Investment","2022-10-03","-5016.29","Active"
1821,301,33,"Checking","2020-01-16","-17520.17","Active"
1822,311,10,"Credit","2021-06-15","-35913.66","Active"
1823,235,46,"Savings","2022-10-28","-12977.44","Active"
1824,919,35,"Savings","2020-07-09","-46178.74","Active"
1825,504,14,"Credit","2022-08-12","-42096.61","Active"
1826,908,45,"Investment","2022-02-01","-6365.55","Active"
1827,249,41,"Savings","2022-02-08","-31734.43","Active"
1828,389,31,"Savings","2020-01-18","-34372.34","Active"
1829,116,46,"Savings","2020-07-21","-41238.84","Active"
1830,77,1,"Credit","2020-11-11","-19234.28","Active"
1831,349,10,"Investment","2020-08-18","-28703.08","Active"
1832,554,48,"Checking","2020-05-08","-54865.77","Active"
1833,121,35,"Checking","2022-10-31","-32985.18","Active"
1834,504,18,"Credit","2021-10-12","-14444.01","Active"
1835,811,23,"Checking","2022-06-11","-32771.22","Active"
1836,795,34,"Credit","2021-01-18","1525.62","Active"
1837,891,44,"Checking","2021-09-30","-37979.85","Active"
1838,112,10,"Savings","2021-11-13","-21843.93","Active"
1839,810,36,"Credit","2021-09-21","-34531.71","Active"
1840,420,5,"Savings","2020-08-10","-30427.39","Active"
1841,45,6,"Credit","2021-11-05","-59813.21","Active"
1842,746,27,"Savings","2021-10-20","-44841.31","Active"
1843,826,48,"Checking","2022-11-21","-34613.44","Active"
1844,264,17,"Savings","2021-09-12","-35169.67","Active"
1845,792,25,"Credit","2021-07-29","-35527.52","Active"
1846,496,9,"Credit","2022-04-04","-44303.56","Active"
1847,580,44,"Investment","2020-02-18","-19315.40","Active"
1848,687,32,"Investment","2021-10-04","-20711.78","Active"
1849,880,21,"Checking","2022-01-13","-26697.43","Active"
1850,938,40,"Credit","2020-02-26","-64312.31","Active"
1851,491,35,"Credit","2020-05-01","-21601.21","Active"
1852,686,15,"Savings","2021-05-29","-14801.88","Active"
1853,745,21,"Checking","2020-05-14","-53690.60","Active"
1854,369,20,"Investment","2020-04-11","-29801.39","Active"
1855,813,33,"Investment","2020-09-02","-15307.75","Active"
1856,488,7,"Credit","2022-11-16","-34782.39","Active"
1857,776,16,"Savings","2021-07-22","-15531.40","Active"
1858,334,25,"Credit","2020-07-31","-48373.08","Active"
1859,21,29,"Investment","2020-09-22","-48717.74","Active"
1860,514,15,"Savings","2021-05-18","-27548.25","Active"
1861,102,47,"Investment","2021-01-24","-16362.79","Active"
1862,296,15,"Credit","2022-08-12","-26349.21","Active"
1863,561,43,"Credit","2020-09-12","-38970.48","Active"
1864,660,41,"Checking","2021-09-07","-6857.19","Active"
1865,719,39,"Investment","2020-07-22","-17999.22","Active"
1866,141,46,"Credit","2020-02-09","-34561.44","Active"
1867,934,4,"Credit","2020-12-11","-20637.15","Active"
1868,797,16,"Checking","2022-02-05","3540.49","Active"
1869,30,19,"Credit","2022-06-29","-9122.29","Active"
1870,735,14,"Investment","2021-08-08","-23217.44","Active"
1871,743,6,"Savings","2020-10-14","-12246.90","Active"
1872,499,8,"Savings","2021-09-08","-24559.04","Active"
1873,558,5,"Investment","2021-12-18","-21619.31","Active"
1874,992,9,"Checking","2020-04-07","-18371.86","Active"
1875,829,16,"Savings","2022-06-04","-33570.88","Active"
1876,891,49,"Investment","2021-04-21","-43652.64","Active"
1877,744,4,"Investment","2020-02-16","-33086.49","Active"
1878,596,47,"Investment","2020-04-16","-11570.60","Active"
1879,354,15,"Investment","2022-07-13","-11697.73","Active"
1880,657,21,"Investment","2021-06-16","-52313.61","Active"
1881,733,48,"Checking","2021-06-03","-26202.81","Active"
1882,368,31,"Savings","2020-12-17","-40237.58","Active"
1883,192,18,"Checking","2021-08-17","-29670.40","Active"
1884,430,27,"Credit","2020-11-06","-31427.35","Active"
1885,369,6,"Investment","2022-11-09","-39579.96","Active"
1886,313,27,"Credit","2021-07-25","-32044.51","Active"
1887,197,9,"Checking","2021-03-29","-13056.89","Active"
1888,857,32,"Checking","2020-09-09","-40117.45","Active"
1889,356,18,"Credit","2022-12-03","-22170.20","Active"
1890,743,43,"Savings","2020-08-20","4491.59","Active"
1891,462,38,"Checking","2021-09-18","-20864.66","Active"
1892,804,28,"Credit","2021-04-03","-24958.71","Active"
1893,510,19,"Savings","2020-10-05","-30409.25","Active"
1894,103,28,"Credit","2021-05-09","-28999.61","Active"
1895,129,9,"Checking","2023-01-02","-33993.77","Active"
1896,249,39,"Credit","2021-12-03","-49992.14","Active"
1897,591,14,"Savings","2022-03-01","-42605.80","Active"
1898,324,8,"Credit","2022-08-03","-21000.46","Active"
1899,569,1,"Savings","2021-11-06","1865.25","Active"
1900,831,43,"Investment","2020-11-17","-35619.09","Active"
1901,619,11,"Investment","2021-02-07","-36014.71","Active"
1902,945,12,"Savings","2022-08-15","-29677.67","Active"
1903,140,12,"Savings","2020-06-24","-12065.30","Active"
1904,342,9,"Investment","2020-07-28","-9156.33","Active"
1905,806,24,"Credit","2022-11-06","-27974.99","Active"
1906,496,23,"Credit","2021-05-31","-61419.01","Active"
1907,13,33,"Credit","2021-01-26","-50529.95","Active"
1908,294,10,"Investment","2020-05-25","-49222.81","Active"
1909,997,32,"Investment","2022-04-29","-20651.61","Active"
1910,740,37,"Savings","2021-07-04","-25555.72","Active"
1911,270,14,"Investment","2020-03-26","-31093.43","Active"
1912,76,45,"Investment","2020-03-19","-46056.24","Active"
1913,717,36,"Investment","2020-04-03","-1744.66","Active"
1914,205,7,"Checking","2021-01-10","-45907.07","Active"
1915,609,49,"Savings","2020-06-05","-39050.67","Active"
1916,374,29,"Checking","2020-12-03","-22616.21","Active"
1917,423,46,"Checking","2021-01-12","-57195.60","Active"
1918,699,39,"Savings","2021-08-29","-38301.87","Active"
1919,456,10,"Savings","2022-04-26","-20069.30","Active"
1920,818,36,"Investment","2021-10-31","-31434.02","Active"
1921,936,39,"Investment","2021-06-12","-16034.79","Active"
1922,554,41,"Investment","2021-12-15","-59161.41","Active"
1923,657,15,"Credit","2020-02-05","-27184.87","Active"
1924,348,46,"Savings","2022-06-12","-52472.63","Active"
1925,113,19,"Checking","2020-12-21","-28963.65","Active"
1926,260,50,"Savings","2021-01-10","-405.81","Active"
1927,909,43,"Credit","2020-09-20","-34689.93","Active"
1928,116,40,"Credit","2022-07-03","-25418.79","Active"
1929,880,17,"Checking","2021-03-12","-21411.92","Active"
1930,822,33,"Investment","2022-06-03","-18161.70","Active"
1931,556,30,"Investment","2020-12-17","-58022.52","Active"
1932,36,47,"Savings","2021-09-19","-45338.65","Active"
1933,875,5,"Investment","2022-09-05","-56080.28","Active"
1934,581,43,"Savings","2020-12-17","-10418.65","Active"
1935,648,18,"Savings","2021-12-15","-12444.10","Active"
1936,321,21,"Investment","2021-08-17","-35794.74","Active"
1937,921,10,"Checking","2021-12-30","-15015.41","Active"
1938,9,22,"Savings","2021-02-20","-32537.99","Active"
1939,751,31,"Credit","2021-03-02","-7515.79","Active"
1940,467,24,"Checking","2021-09-27","-17723.90","Active"
1941,874,42,"Credit","2021-09-17","-35830.79","Active"
1942,976,35,"Investment","2022-11-03","-19410.90","Active"
1943,111,17,"Savings","2021-09-08","-28662.02","Active"
1944,626,27,"Credit","2021-10-10","-31891.13","Active"
1945,235,40,"Savings","2022-03-16","-52628.39","Active"
1946,501,44,"Savings","2021-12-14","-13984.88","Active"
1947,711,15,"Credit","2022-05-20","-64261.00","Active"
1948,371,26,"Checking","2020-09-01","-32113.16","Active"
1949,22,44,"Checking","2020-03-17","-58109.04","Active"
1950,819,29,"Checking","2020-06-10","-50690.74","Active"
1951,234,26,"Checking","2022-04-06","-27172.80","Active"
1952,433,14,"Checking","2021-03-16","-11318.10","Active"
1953,787,31,"Savings","2022-04-10","-30943.85","Active"
1954,385,50,"Investment","2022-05-01","-49090.72","Active"
1955,196,41,"Investment","2021-07-28","-25056.10","Active"
1956,724,42,"Investment","2020-03-24","-30358.39","Active"
1957,545,48,"Credit","2020-10-04","-29225.41","Active"
1958,24,32,"Savings","2022-11-03","-4388.44","Active"
1959,603,1,"Investment","2021-10-15","-43027.79","Active"
